EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60855000;2;01/12/1997;1;1;"176,665";"39,412";"74,375";2;24;1;1;1;;0;"110,119";"176,665";"132,27";"105,908";"99,054";"88,517";"92,406";"79,735";"99,054";"93,719";"74,902";"69,053";"63,417";"57,998";"89,805";"97,708";"73,716";"63,417";"62,316";"56,94";"47,816";"44,934";"42,132";"39,412";"44,934";"43,991";"45,886";"46,846";"57,998";"45,886";"59,065";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1997;1;1;"129,212";"19,587";"52,593";30;11;1;1;1;0;0;"26,632";"25,959";"25,293";"29,384";"25,959";"24,633";"23,332";"22,057";"21,43";"20,809";"19,587";"21,43";"37,447";"40,552";"46,199";"47,028";"73,097";"52,11";"53,846";"127,695";"65,646";"93,719";"96,37";"83,448";"80,965";"72,537";"62,316";"51,783";"77,302";"129,212";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1997;1;1;"108,336";"18,393";"35,024";21;16;1;1;1;;0;"43,746";"42,939";"38,215";"35,178";"30,796";"28,687";"27,31";"25,293";"24,633";"23,332";"22,692";"21,43";"20,195";"20,195";"18,986";"18,393";"24,633";"24,633";"34,433";"47,028";"108,336";"71,807";"53,846";"42,138";"35,178";"35,928";"35,928";"35,928";"34,433";"30,796";"28,687";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1997;1;1;"41,342";"19,587";"23,6";26;18;1;1;1;;0;"22,057";"22,057";"21,43";"21,43";"21,43";"20,809";"20,809";"20,809";"20,809";"20,195";"20,195";"20,195";"20,195";"20,195";"20,195";"20,195";"20,195";"19,587";"19,587";"19,587";"26,632";"24,633";"23,332";"22,692";"25,293";"41,342";"32,233";"31,512";"29,384";"38,988";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1997;1;1;"29,384";"22,692";"26,47";1;30;1;1;1;;0;"29,384";"29,384";"29,384";"29,384";"28,687";"28,687";"28,687";"28,687";"28,687";"28,687";"27,995";"27,995";"27,31";"27,31";"27,31";"26,632";"26,632";"25,959";"25,959";"25,293";"25,293";"24,633";"24,633";"24,633";"23,979";"23,979";"23,332";"23,332";"23,332";"22,692";"22,692";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1997;1;1;"38,988";"29,384";"33,88";1;31;1;1;1;;0;"38,988";"38,988";"38,215";"38,215";"37,447";"37,447";"36,685";"36,685";"35,928";"35,178";"35,178";"34,433";"34,433";"34,433";"34,433";"33,694";"32,96";"32,96";"32,96";"32,233";"31,512";"31,512";"31,512";"31,512";"31,512";"30,796";"30,796";"30,087";"30,087";"30,087";"29,384";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1997;1;1;"117,627";"36,685";"54,21";16;3;1;1;1;;0;"38,988";"37,447";"36,685";"36,685";"37,447";"70,527";"81,033";"66,744";"55,603";"50,395";"48,701";"47,862";"47,028";"48,701";"73,097";"117,627";"96,443";"74,396";"63,046";"56,489";"52,11";"49,545";"47,028";"44,558";"43,746";"42,138";"42,138";"40,552";"40,552";"38,988";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1997;1;1;"52,11";"35,178";"39,536";25;21;1;1;1;;0;"42,138";"40,552";"40,552";"39,767";"38,988";"38,215";"37,447";"37,447";"37,447";"37,447";"36,685";"36,685";"36,685";"36,685";"36,685";"37,447";"37,447";"37,447";"36,685";"35,928";"35,178";"36,685";"38,215";"38,988";"52,11";"50,395";"47,862";"44,558";"42,138";"41,342";"39,767";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1997;1;1;"105,31";"42,939";"53,158";1;29;1;1;1;;0;"105,31";"86,508";"69,256";"60,63";"55,603";"53,846";"51,25";"50,395";"54,722";"51,25";"49,545";"47,028";"46,199";"46,199";"44,558";"47,862";"53,846";"50,395";"47,862";"46,199";"46,199";"56,489";"58,276";"49,545";"47,028";"45,376";"43,746";"43,746";"42,939";"42,939";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1997;1;1;"152,575";"48,701";"81,885";9;29;1;1;1;;0;"79,687";"96,443";"89,302";"83,752";"73,097";"67,995";"112,942";"143,916";"152,575";"116,056";"130,499";"103,81";"112,942";"86,508";"105,31";"79,687";"79,687";"70,527";"69,256";"65,502";"64,269";"60,63";"57,38";"52,976";"51,25";"50,395";"52,976";"53,846";"48,701";"52,11";"74,396";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1997;1;1;"117,627";"60,63";"83,408";19;25;1;1;1;;0;"96,443";"105,31";"97,899";"100,837";"89,302";"87,9";"81,033";"77,023";"77,023";"70,527";"86,508";"71,807";"71,807";"83,752";"77,023";"83,752";"69,256";"85,126";"117,627";"112,942";"99,363";"81,033";"75,705";"67,995";"60,63";"67,995";"71,807";"67,995";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/1997;1;1;"325,222";"52,976";"140,835";26;1;1;1;1;;0;"52,976";"135,467";"272,111";"250,247";"166,859";"152,575";"156,097";"114,495";"99,363";"127,229";"119,205";"90,712";"96,443";"130,499";"102,319";"86,508";"79,687";"87,9";"86,508";"83,752";"114,495";"109,863";"142,21";"135,467";"138,822";"325,222";"233,303";"229,143";"168,682";"163,239";"114,495";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/1996;1;1;"149,087";"33,694";"54,695";18;1;1;1;1;;0;"33,694";"34,433";"39,767";"61,833";"61,833";"52,11";"47,862";"52,976";"42,138";"41,342";"65,502";"57,38";"60,63";"63,046";"53,846";"46,199";"42,138";"149,087";"61,833";"47,862";"43,746";"51,25";"52,11";"64,269";"60,63";"66,744";"56,489";"46,199";"45,376";"47,028";"46,199";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1996;1;1;"109,863";"18,393";"39,315";22;13;1;1;1;;0;"26,632";"30,796";"31,512";"34,433";"35,178";"34,433";"31,512";"27,995";"24,633";"22,692";"21,43";"19,587";"18,393";"20,195";"20,809";"21,43";"32,96";"30,087";"30,796";"35,178";"42,939";"109,863";"93,56";"65,502";"54,722";"51,25";"56,489";"66,744";"48,701";"38,988";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1996;1;1;"25,293";"17,806";"20,705";28;22;1;1;1;;0;"20,809";"20,195";"20,195";"19,587";"19,587";"18,986";"18,986";"18,393";"21,43";"20,809";"20,809";"24,633";"22,692";"22,057";"20,809";"20,809";"20,809";"20,195";"18,986";"18,986";"18,393";"17,806";"17,806";"20,195";"20,809";"19,587";"19,587";"25,293";"23,332";"25,293";"23,979";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1996;1;1;"42,138";"19,587";"28,48";12;1;1;1;1;;0;"19,587";"20,195";"20,195";"28,687";"32,96";"41,342";"40,552";"38,988";"35,928";"35,928";"35,928";"42,138";"39,767";"35,928";"32,233";"30,087";"27,995";"25,959";"25,293";"24,633";"24,633";"23,332";"22,057";"21,43";"20,809";"20,809";"23,332";"22,057";"20,809";"20,809";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1996;1;1;"27,31";"19,587";"23,49";17;31;1;1;1;;0;"25,293";"25,959";"25,959";"25,959";"25,293";"24,633";"24,633";"23,979";"23,332";"23,332";"23,332";"23,332";"23,332";"23,332";"22,692";"26,632";"27,31";"25,959";"25,293";"23,979";"23,332";"22,692";"22,692";"22,057";"21,43";"21,43";"20,809";"20,195";"20,195";"20,195";"19,587";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1996;1;1;"38,988";"24,633";"29,151";1;30;1;1;1;;0;"38,988";"37,447";"35,928";"34,433";"33,694";"32,96";"32,233";"30,796";"30,796";"30,087";"29,384";"28,687";"28,687";"28,687";"28,687";"27,995";"27,995";"27,31";"27,31";"27,31";"27,31";"26,632";"26,632";"25,959";"25,959";"25,959";"25,959";"25,293";"25,293";"24,633";"24,633";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1996;1;1;"38,988";"28,687";"32,249";30;24;1;1;1;;0;"35,928";"35,178";"35,178";"35,178";"35,178";"35,178";"35,178";"34,433";"33,694";"32,96";"32,96";"32,233";"32,233";"31,512";"31,512";"31,512";"30,796";"30,796";"30,796";"30,087";"29,384";"29,384";"29,384";"28,687";"28,687";"28,687";"28,687";"29,384";"33,694";"38,988";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1996;1;1;"58,276";"35,928";"40,362";18;9;1;1;1;;0;"38,988";"38,215";"38,215";"37,447";"37,447";"37,447";"36,685";"36,685";"35,928";"36,685";"39,767";"39,767";"38,988";"38,215";"37,447";"46,199";"41,342";"58,276";"51,25";"46,199";"43,746";"42,939";"41,342";"40,552";"39,767";"41,342";"39,767";"38,988";"38,215";"36,685";"36,685";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1996;1;1;"77,023";"39,767";"51,666";13;29;1;1;1;;0;"61,833";"55,603";"52,976";"52,976";"50,395";"47,862";"46,199";"44,558";"43,746";"42,939";"42,939";"64,269";"77,023";"63,046";"64,269";"58,276";"66,744";"61,833";"57,38";"53,846";"51,25";"48,701";"47,028";"45,376";"43,746";"42,939";"42,138";"40,552";"39,767";"39,767";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1996;1;1;"132,146";"58,252";"81,537";18;3;1;1;1;;0;"89,302";"70,527";"58,252";"64,269";"69,256";"61,833";"64,269";"90,712";"87,9";"122,389";"99,363";"85,126";"82,388";"112,942";"106,819";"83,752";"69,256";"132,146";"93,56";"78,35";"75,705";"85,126";"77,023";"71,807";"75,705";"63,046";"64,269";"73,097";"79,687";"70,527";"69,256";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1996;1;1;"222,962";"46,96";"79,065";7;26;1;1;1;;0;"49,139";"48,044";"59,436";"142,21";"133,802";"105,31";"222,962";"133,802";"111,398";"100,837";"71,807";"65,502";"66,744";"61,833";"67,995";"58,252";"52,481";"48,044";"52,481";"69,256";"67,995";"49,139";"70,527";"55,914";"49,139";"46,96";"51,357";"100,837";"79,687";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60855000;2;01/01/1996;1;1;"183,553";"41,695";"89,013";2;31;2;2;2;;0;"50,243";"183,553";"147,355";"120,793";"96,443";"77,023";"111,398";"114,495";"108,336";"125,607";"116,056";"99,363";"117,627";"130,499";"106,819";"97,899";"86,508";"75,705";"75,705";"63,046";"69,256";"77,023";"63,046";"82,388";"64,269";"50,243";"45,887";"58,252";"55,914";"46,96";"41,695";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1
60855000;2;01/12/1995;1;1;"92,131";"24,97";"48,566";14;10;1;1;1;0;0;"29,641";"25,712";"33,951";"30,472";"27,239";"32,18";"30,472";"31,318";"28,025";"24,97";"41,685";"41,685";"89,302";"92,131";"85,126";"61,833";"70,527";"78,35";"61,833";"49,139";"43,77";"48,044";"50,243";"45,887";"45,887";"49,139";"49,139";"50,243";"52,481";"48,044";"57,078";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1995;1;1;"54,76";"19,544";"27,495";5;23;2;2;2;0;0;"24,97";"24,97";"27,239";"33,951";"54,76";"37,686";"36,728";"31,318";"27,239";"24,97";"24,243";"26,468";"31,318";"32,18";"27,239";"27,239";"26,468";"25,712";"24,243";"22,831";"21,475";"20,818";"19,544";"20,174";"20,818";"20,818";"20,818";"21,475";"40,66";"26,468";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1995;1;1;"49,139";"20,174";"28,957";15;13;1;1;1;0;0;"28,025";"26,468";"24,97";"23,53";"22,831";"22,831";"22,146";"22,831";"22,831";"22,146";"21,475";"20,818";"20,174";"46,96";"49,139";"37,686";"37,686";"37,686";"34,861";"36,728";"49,139";"41,685";"33,058";"29,641";"27,239";"24,97";"23,53";"22,146";"21,475";"20,818";"22,146";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1995;1;1;"27,239";"20,818";"23,614";29;17;1;1;1;0;0;"24,97";"24,97";"24,243";"24,243";"24,243";"23,53";"23,53";"22,831";"22,831";"22,831";"22,831";"22,831";"22,831";"22,831";"22,146";"21,475";"20,818";"20,818";"22,831";"23,53";"24,243";"24,243";"23,53";"22,831";"22,831";"22,146";"26,468";"26,468";"27,239";"27,239";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1995;1;1;"34,861";"24,97";"30,023";1;31;1;1;1;0;0;"34,861";"34,861";"34,861";"34,861";"33,951";"33,951";"33,951";"33,058";"32,18";"32,18";"32,18";"32,18";"31,318";"30,472";"30,472";"29,641";"29,641";"28,825";"28,025";"28,025";"27,239";"27,239";"27,239";"27,239";"26,468";"26,468";"26,468";"26,468";"25,712";"25,712";"24,97";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1995;1;1;"48,044";"34,861";"41,107";1;31;1;1;1;0;0;"48,044";"46,96";"45,887";"45,887";"44,823";"43,77";"43,77";"42,727";"42,727";"42,727";"43,77";"43,77";"43,77";"42,727";"42,727";"41,685";"40,66";"39,652";"39,652";"39,652";"38,66";"38,66";"38,66";"38,66";"37,686";"36,728";"36,728";"36,728";"35,786";"35,786";"34,861";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1995;1;1;"55,914";"48,044";"51,196";1;14;1;1;1;;0;"55,914";"54,76";"54,76";"54,76";"53,616";"52,481";"51,357";"50,243";"50,243";"50,243";"49,139";"49,139";"49,139";"48,044";"48,044";"48,044";"48,044";"49,139";"50,243";"50,243";"50,243";"50,243";"50,243";"50,243";"52,481";"54,76";"55,914";"54,76";"51,357";"48,044";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1995;1;1;"168,682";"57,078";"76,392";7;30;1;1;1;;0;"69,256";"65,502";"63,046";"61,833";"59,436";"85,126";"168,682";"117,627";"100,837";"90,712";"114,495";"96,443";"86,508";"81,033";"75,705";"79,687";"78,35";"71,807";"69,256";"67,995";"65,502";"64,269";"63,046";"61,833";"60,63";"59,436";"59,436";"58,252";"58,252";"57,078";"57,078";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1995;1;1;"548,049";"67,995";"104,771";1;29;1;1;1;;0;"548,049";"191,182";"133,802";"114,495";"99,363";"93,56";"90,712";"108,336";"94,997";"97,899";"103,81";"93,56";"87,9";"83,752";"79,687";"77,023";"75,705";"74,396";"74,396";"86,508";"82,388";"77,023";"74,396";"74,396";"71,807";"69,256";"74,396";"73,097";"67,995";"69,256";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1995;1;1;"152,575";"87,9";"115,099";5;31;1;1;1;;0;"130,499";"123,994";"120,793";"122,389";"152,575";"128,86";"145,632";"128,86";"133,802";"147,355";"122,389";"119,205";"111,398";"105,31";"102,319";"97,899";"93,56";"90,712";"96,443";"130,499";"120,793";"102,319";"102,319";"114,495";"135,467";"112,942";"102,319";"96,443";"96,443";"92,131";"87,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1995;1;1;"754,615";"132,146";"360,454";20;27;1;1;1;;0;"374,528";"181,666";"187,351";"459,278";"339,712";"397,643";"504,29";"636,853";"389,875";"306,307";"675,192";"361,933";"233,303";"303,976";"227,075";"306,307";"212,815";"524,524";"581,086";"754,615";"599,441";"416,014";"327,619";"202,863";"165,045";"145,632";"132,146";"145,632";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/1995;1;1;"278,817";"66,744";"128,348";31;25;1;1;1;;0;"172,351";"143,916";"187,351";"250,247";"274,339";"233,303";"191,182";"128,86";"170,512";"109,863";"103,81";"108,336";"119,205";"96,443";"81,033";"75,705";"69,256";"67,995";"102,319";"85,126";"77,023";"94,997";"71,807";"69,256";"66,744";"108,336";"133,802";"83,752";"102,319";"120,793";"278,817";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/1994;1;1;"448,297";"33,058";"104,467";23;15;1;1;1;0;0;"137,14";"77,023";"89,302";"69,256";"52,481";"49,139";"59,436";"54,76";"65,502";"53,616";"48,044";"46,96";"41,685";"36,728";"33,058";"73,097";"64,269";"65,502";"65,502";"53,616";"103,81";"374,528";"448,297";"261,085";"183,553";"145,632";"117,627";"99,363";"96,443";"94,997";"77,023";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1994;1;1;"176,053";"18,927";"52,095";20;13;1;1;1;0;0;"40,66";"36,728";"33,058";"30,472";"27,239";"25,712";"23,53";"22,146";"22,146";"22,146";"20,174";"22,831";"18,927";"34,861";"49,139";"92,131";"102,319";"74,396";"130,499";"176,053";"90,712";"65,502";"52,481";"43,77";"39,652";"36,728";"33,951";"40,66";"45,887";"108,336";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1994;1;1;"59,436";"17,732";"26,843";30;15;1;1;1;0;0;"20,174";"19,544";"18,927";"18,927";"18,927";"18,927";"18,927";"22,146";"22,146";"20,818";"20,174";"19,544";"19,544";"18,323";"17,732";"20,174";"21,475";"26,468";"24,97";"24,243";"34,861";"29,641";"29,641";"31,318";"28,825";"28,025";"41,685";"44,823";"46,96";"59,436";"44,823";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1994;1;1;"28,825";"20,174";"24,023";1;28;1;1;1;0;0;"28,825";"28,025";"27,239";"27,239";"27,239";"27,239";"26,468";"26,468";"25,712";"25,712";"24,97";"24,97";"24,97";"24,243";"24,243";"24,243";"22,831";"22,831";"22,831";"22,831";"22,831";"22,146";"21,475";"21,475";"21,475";"20,818";"20,818";"20,174";"20,174";"20,174";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1994;1;1;"38,66";"28,825";"33,441";1;30;1;1;1;0;0;"38,66";"37,686";"36,728";"36,728";"35,786";"35,786";"35,786";"35,786";"34,861";"34,861";"34,861";"34,861";"34,861";"33,951";"33,951";"33,951";"33,058";"33,058";"33,058";"32,18";"32,18";"32,18";"32,18";"31,318";"30,472";"30,472";"30,472";"29,641";"29,641";"28,825";"28,825";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1994;1;1;"54,76";"37,67";"41,402";24;21;1;1;1;;0;"42,727";"41,695";"41,695";"41,695";"40,673";"40,673";"39,661";"39,661";"39,661";"39,661";"38,66";"38,66";"39,661";"39,661";"39,661";"39,661";"39,661";"38,66";"38,66";"38,66";"37,67";"37,67";"45,887";"54,76";"51,357";"49,139";"44,823";"42,727";"41,695";"39,661";"38,66";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1994;1;1;"48,044";"39,661";"43,581";1;21;1;1;1;;0;"48,044";"46,96";"45,887";"45,887";"45,887";"44,823";"43,77";"43,77";"43,77";"43,77";"42,727";"42,727";"42,727";"42,727";"41,695";"41,695";"41,695";"41,695";"41,695";"40,673";"39,661";"40,673";"41,695";"41,695";"45,887";"45,887";"45,887";"45,887";"43,77";"43,77";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1994;1;1;"69,256";"48,044";"55,117";16;31;1;1;1;;0;"61,833";"60,63";"59,436";"58,252";"57,078";"55,914";"54,76";"54,76";"52,481";"51,357";"52,481";"51,357";"51,357";"52,481";"63,046";"69,256";"66,744";"61,833";"57,078";"54,76";"54,76";"52,481";"52,481";"52,481";"52,481";"50,243";"50,243";"50,243";"49,139";"49,139";"48,044";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1994;1;1;"154,332";"63,046";"85,886";1;30;1;1;1;;0;"154,332";"123,994";"116,056";"112,942";"100,837";"96,443";"94,997";"93,56";"83,752";"81,033";"78,35";"75,705";"74,396";"73,097";"71,807";"116,056";"82,388";"74,396";"71,807";"71,807";"70,527";"81,033";"89,302";"79,687";"75,705";"70,527";"67,995";"66,744";"64,269";"63,046";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1994;1;1;"303,976";"93,56";"147,138";2;18;1;1;1;;0;"123,994";"303,976";"250,247";"216,85";"198,938";"152,575";"130,499";"117,627";"106,819";"145,632";"116,056";"109,863";"202,863";"137,14";"127,229";"102,319";"97,899";"93,56";"96,443";"208,811";"170,512";"145,632";"135,467";"112,942";"174,198";"123,994";"114,495";"150,827";"120,793";"123,994";"149,087";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1994;1;1;"252,4";"89,302";"127,267";27;17;1;1;1;;0;"125,607";"111,398";"112,942";"96,443";"92,131";"94,997";"193,109";"145,632";"227,075";"170,512";"216,85";"122,389";"111,398";"116,056";"100,837";"97,899";"89,302";"117,627";"106,819";"102,319";"97,899";"92,131";"114,495";"120,793";"99,363";"97,899";"252,4";"137,14";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/1994;1;1;"498,569";"127,229";"255,011";4;2;1;1;1;;0;"128,86";"127,229";"225,015";"498,569";"382,17";"421,326";"490,038";"339,712";"216,85";"195,044";"233,303";"227,075";"225,015";"174,198";"272,111";"337,279";"299,335";"315,706";"281,067";"163,239";"202,863";"163,239";"177,916";"320,449";"274,339";"400,247";"216,85";"177,916";"149,087";"137,14";"132,146";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/1993;1;1;"237,493";"28,025";"78,069";25;6;1;1;1;0;0;"38,66";"32,18";"28,825";"29,641";"31,318";"28,025";"45,887";"61,833";"33,058";"29,641";"42,727";"52,481";"57,078";"50,243";"60,63";"42,727";"43,77";"42,727";"49,139";"58,252";"67,995";"77,023";"60,63";"150,827";"237,493";"229,143";"159,652";"122,389";"176,053";"156,097";"123,994";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1993;1;1;"85,126";"24,243";"43,015";24;20;1;1;1;0;0;"34,861";"33,951";"30,472";"28,025";"26,468";"26,468";"39,652";"63,046";"63,046";"66,744";"59,436";"52,481";"48,044";"42,727";"36,728";"30,472";"27,239";"25,712";"24,97";"24,243";"27,239";"27,239";"75,705";"85,126";"57,078";"41,685";"39,652";"49,139";"54,76";"48,044";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1993;1;1;"87,9";"28,825";"45,37";6;16;1;1;1;0;0;"55,914";"66,744";"58,252";"52,481";"79,687";"87,9";"67,995";"51,357";"44,823";"40,66";"37,686";"34,861";"32,18";"31,318";"30,472";"28,825";"28,825";"28,825";"31,318";"28,825";"30,472";"28,825";"29,641";"30,472";"33,058";"73,097";"60,63";"60,63";"58,252";"43,77";"38,66";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
